Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-02-19,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,336,,1,0,0,0,0,1
2024-02-18,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,335,,1,0,0,0,0,1
2024-02-17,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,334,,1,0,0,0,0,1
2024-02-16,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,333,,1,0,0,0,0,1
2024-02-15,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,332,,1,0,0,0,0,1
2024-02-14,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,331,,1,0,0,0,0,1
2024-02-13,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,330,,1,0,0,0,0,1
2024-02-12,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,329,,1,0,0,0,0,1
2024-02-11,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,328,,1,0,0,0,0,1
2024-02-10,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,327,,1,0,0,0,0,1
2024-02-09,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,326,,1,0,0,0,0,1
2024-02-08,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,325,,1,0,0,0,0,1
2024-02-07,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,324,,1,0,0,0,0,1
2024-02-06,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,323,,1,0,0,0,0,1
2024-02-05,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,322,,1,0,0,0,0,1
2024-02-04,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,321,,1,0,0,0,0,1
2024-02-03,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,320,,1,0,0,0,0,1
2024-02-02,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,319,,1,0,0,0,0,1
2024-02-01,526486,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB North Quincy to JFK,place-nqncy | place-jfk,Between Stations,RBNB-10,Active Restriction,2023-03-20,,10 mph,Track,475.9999999999991,0.09015151515151498,0.0019015295328309427,47.41,6.608379647523457e-4,136.42,Multi-Segment,Start,318,,1,1,0,0,0,1
2024-02-29,564973,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Kendall to Central,place-knncl | place-cntsq,Between Stations,RBNB-26,Active Restriction,2023-07-28,,25 mph,Track,99.00000000000091,0.018750000000000173,3.9548618434929707e-4,47.41,1.374431901480734e-4,136.42,Multi-Segment,Start,216,,1,0,0,0,1,1
2024-02-28,564973,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Kendall to Central,place-knncl | place-cntsq,Between Stations,RBNB-26,Active Restriction,2023-07-28,,25 mph,Track,99.00000000000091,0.018750000000000173,3.9548618434929707e-4,47.41,1.374431901480734e-4,136.42,Multi-Segment,Start,215,,1,0,0,0,0,1
2024-02-29,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,336,,0,0,0,0,0,0
2024-02-28,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,335,,0,0,0,0,0,0
2024-02-27,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,334,,0,0,0,0,0,0
2024-02-26,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,333,,0,0,0,0,0,0
2024-02-25,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,332,,0,0,0,0,0,0
2024-02-24,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,331,,0,0,0,0,0,0
2024-02-23,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,330,,0,0,0,0,0,0
2024-02-22,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,329,,0,0,0,0,0,0
2024-02-21,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,328,,0,0,0,0,0,0
2024-02-20,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,327,,0,0,0,0,0,0
2024-02-19,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,326,,0,0,0,0,0,0
2024-02-18,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,325,,0,0,0,0,0,0
2024-02-17,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,324,,0,0,0,0,0,0
2024-02-16,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,323,,0,0,0,0,0,0
2024-02-15,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,322,,0,0,0,0,0,0
2024-02-14,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,321,,0,0,0,0,0,0
2024-02-13,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,320,,0,0,0,0,0,0
2024-02-12,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,319,,0,0,0,0,0,0
2024-02-11,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,318,,0,0,0,0,0,0
2024-02-10,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,317,,0,0,0,0,0,0
2024-02-09,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,316,,0,0,0,0,0,0
2024-02-08,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,315,,0,0,0,0,0,0
2024-02-07,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,314,,0,0,0,0,0,0
2024-02-06,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,313,,0,0,0,0,0,0
2024-02-05,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,312,,0,0,0,0,0,0
2024-02-04,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,311,,0,0,0,0,0,0
2024-02-03,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,310,,0,0,0,0,0,0
2024-02-02,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,309,,0,0,0,0,0,0
2024-02-01,528761,WB,Green Line,Green Line - B,GL Kenmore-Boston Col. WB,WB BU East to BU Central,place-buest | place-bucen,Between Stations,GBWB-06,Active Restriction,2023-03-30,,6 mph,Track,118.99999999999974,0.02253787878787874,4.1744543041079344e-4,53.99,1.6520949118808636e-4,136.42,Multi-Segment,End,308,,0,0,0,0,0,0
2024-02-29,000050L,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-10-26,,25 mph,Track,341.0000000000025,0.06458333333333381,0.0028652765454007904,22.54,4.73415432732252e-4,136.42,Multi-Segment,Start,126,,1,0,0,0,1,1
2024-02-28,000050L,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-10-26,,25 mph,Track,341.0000000000025,0.06458333333333381,0.0028652765454007904,22.54,4.73415432732252e-4,136.42,Multi-Segment,Start,125,,1,0,0,0,0,1
2024-02-27,000050L,NB,Orange Line,Orange Line,OL NB,NB North Sta. to Comm. College,place-north | place-ccmnl,Between Stations,OLNB-28,Active Restriction,2023-10-26,,25 mph,Track,341.0000000000025,0.06458333333333381,0.0028652765454007904,22.54,4.73415432732252e-4,136.42,Multi-Segment,Start,124,,1,0,0,0,0,1
2024-02-29,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,134,,1,0,0,0,1,1
2024-02-28,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,133,,1,0,0,0,0,1
2024-02-27,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,132,,1,0,0,0,0,1
2024-02-26,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,131,,1,0,0,0,0,1
2024-02-25,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,130,,1,0,0,0,0,1
2024-02-24,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,129,,1,0,0,0,0,1
2024-02-23,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,128,,1,0,0,0,0,1
2024-02-22,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,127,,1,0,0,0,0,1
2024-02-21,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,126,,1,0,0,0,0,1
2024-02-20,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,125,,1,0,0,0,0,1
2024-02-19,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,124,,1,0,0,0,0,1
2024-02-18,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,123,,1,0,0,0,0,1
2024-02-17,000116G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Kenmore to Hynes,place-kencl | place-hymnl,Between Stations,GAEB-01,Active Restriction,2023-10-18,,10 mph,Track,98.99999999999984,0.01874999999999997,3.472865345434334e-4,53.99,1.3744319014807194e-4,136.42,Multi-Segment,Start,122,,1,0,0,0,0,1
